,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
214,2022-12-05,180.80522068317077,170.4637219390828,187.08645925485726,180.80522068317077,180.80522068317077,-2.0168434891576754,-2.0168434891576754,-2.0168434891576754,-2.0168434891576754,-2.0168434891576754,-2.0168434891576754,0.0,0.0,0.0,178.7883771940131
215,2022-12-06,181.0374034038299,171.35962977990053,189.62607568754368,181.0374034038299,181.0374034038299,-1.1118323366424532,-1.1118323366424532,-1.1118323366424532,-1.1118323366424532,-1.1118323366424532,-1.1118323366424532,0.0,0.0,0.0,179.92557106718743
216,2022-12-07,181.26958612448902,171.1752687752593,188.80776630851295,181.26958612448902,181.26958612448902,-1.1516408624910723,-1.1516408624910723,-1.1516408624910723,-1.1516408624910723,-1.1516408624910723,-1.1516408624910723,0.0,0.0,0.0,180.11794526199796
217,2022-12-08,181.50176884514815,170.8292409405221,189.49564564285103,181.50176884514815,181.50176884514815,-1.5674611702403942,-1.5674611702403942,-1.5674611702403942,-1.5674611702403942,-1.5674611702403942,-1.5674611702403942,0.0,0.0,0.0,179.93430767490776
218,2022-12-09,181.73395156580727,171.86487025566814,189.50910709800277,181.73395156580727,181.73395156580727,-1.3803023533622252,-1.3803023533622252,-1.3803023533622252,-1.3803023533622252,-1.3803023533622252,-1.3803023533622252,0.0,0.0,0.0,180.35364921244505
219,2022-12-12,182.43049972778465,171.52420416836418,189.43900163972936,182.43049972778465,182.43049972778465,-2.0168434891577705,-2.0168434891577705,-2.0168434891577705,-2.0168434891577705,-2.0168434891577705,-2.0168434891577705,0.0,0.0,0.0,180.41365623862688
220,2022-12-13,182.66268244844375,173.4211213006081,190.78989708678142,182.66268244844375,182.66268244844375,-1.1118323366408376,-1.1118323366408376,-1.1118323366408376,-1.1118323366408376,-1.1118323366408376,-1.1118323366408376,0.0,0.0,0.0,181.5508501118029
221,2022-12-14,182.89486516910287,172.89409764084934,190.75492353739816,182.89486516910287,182.89486516910287,-1.151640862492411,-1.151640862492411,-1.151640862492411,-1.151640862492411,-1.151640862492411,-1.151640862492411,0.0,0.0,0.0,181.74322430661047
222,2022-12-15,183.127047889762,172.83405131320055,190.0015827163102,183.127047889762,183.127047889762,-1.567461170235684,-1.567461170235684,-1.567461170235684,-1.567461170235684,-1.567461170235684,-1.567461170235684,0.0,0.0,0.0,181.55958671952632
223,2022-12-16,183.35923061042112,172.89589244342775,190.7712912896305,183.35923061042112,183.35923061042112,-1.380302353358148,-1.380302353358148,-1.380302353358148,-1.380302353358148,-1.380302353358148,-1.380302353358148,0.0,0.0,0.0,181.97892825706296
224,2022-12-19,184.0557787723985,173.33849174987878,190.86140787217047,184.0557787723985,184.0557787723985,-2.0168434891578664,-2.0168434891578664,-2.0168434891578664,-2.0168434891578664,-2.0168434891578664,-2.0168434891578664,0.0,0.0,0.0,182.03893528324062
225,2022-12-20,184.28796149305762,173.82790653781169,192.5620531264886,184.28796149305762,184.28796149305762,-1.1118323366469665,-1.1118323366469665,-1.1118323366469665,-1.1118323366469665,-1.1118323366469665,-1.1118323366469665,0.0,0.0,0.0,183.17612915641067
226,2022-12-21,184.52014421371675,174.36814765621622,191.93033164668077,184.52014421371675,184.52014421371675,-1.1516408624923034,-1.1516408624923034,-1.1516408624923034,-1.1516408624923034,-1.1516408624923034,-1.1516408624923034,0.0,0.0,0.0,183.36850335122443
227,2022-12-22,184.75232693437587,173.9895860105265,191.6023331279873,184.75232693437587,184.75232693437587,-1.5674611702377093,-1.5674611702377093,-1.5674611702377093,-1.5674611702377093,-1.5674611702377093,-1.5674611702377093,0.0,0.0,0.0,183.18486576413815
228,2022-12-23,184.984509655035,174.65769963843263,192.86500231662802,184.984509655035,184.984509655035,-1.3803023533589764,-1.3803023533589764,-1.3803023533589764,-1.3803023533589764,-1.3803023533589764,-1.3803023533589764,0.0,0.0,0.0,183.604207301676
229,2022-12-26,185.68105781701237,175.29267070004903,192.96478150168002,185.68105781701237,185.68105781701237,-2.0168434891641693,-2.0168434891641693,-2.0168434891641693,-2.0168434891641693,-2.0168434891641693,-2.0168434891641693,0.0,0.0,0.0,183.6642143278482
230,2022-12-27,185.9132405376715,175.98372293105868,193.20697844130447,185.9132405376715,185.9132405376715,-1.1118323366453504,-1.1118323366453504,-1.1118323366453504,-1.1118323366453504,-1.1118323366453504,-1.1118323366453504,0.0,0.0,0.0,184.80140820102613
231,2022-12-28,186.14542325833062,175.95814198077522,193.86920966043644,186.14542325833062,186.14542325833062,-1.1516408624921965,-1.1516408624921965,-1.1516408624921965,-1.1516408624921965,-1.1516408624921965,-1.1516408624921965,0.0,0.0,0.0,184.99378239583842
232,2022-12-29,186.37760597898972,175.67951467017474,193.43532942541682,186.37760597898972,186.37760597898972,-1.5674611702397347,-1.5674611702397347,-1.5674611702397347,-1.5674611702397347,-1.5674611702397347,-1.5674611702397347,0.0,0.0,0.0,184.81014480874998
233,2022-12-30,186.60978869964885,177.27990670128594,194.55731901500494,186.60978869964885,186.60978869964885,-1.3803023533598051,-1.3803023533598051,-1.3803023533598051,-1.3803023533598051,-1.3803023533598051,-1.3803023533598051,0.0,0.0,0.0,185.22948634628904
234,2023-01-02,187.30633686162622,176.13435946297136,194.17273543671587,187.30633686162622,187.30633686162622,-2.0168434891642653,-2.0168434891642653,-2.0168434891642653,-2.0168434891642653,-2.0168434891642653,-2.0168434891642653,0.0,0.0,0.0,185.28949337246195
235,2023-01-03,187.53851958228535,177.42688585734675,195.230905603031,187.53851958228535,187.53851958228535,-1.1118323366446552,-1.1118323366446552,-1.1118323366446552,-1.1118323366446552,-1.1118323366446552,-1.1118323366446552,0.0,0.0,0.0,186.4266872456407
236,2023-01-04,187.77070230294447,177.10025108749565,195.33225790791067,187.77070230294447,187.77070230294447,-1.1516408624920897,-1.1516408624920897,-1.1516408624920897,-1.1516408624920897,-1.1516408624920897,-1.1516408624920897,0.0,0.0,0.0,186.61906144045238
237,2023-01-05,188.0028850236036,177.9593061988285,195.6798426414275,188.0028850236036,188.0028850236036,-1.5674611702314998,-1.5674611702314998,-1.5674611702314998,-1.5674611702314998,-1.5674611702314998,-1.5674611702314998,0.0,0.0,0.0,186.4354238533721
238,2023-01-06,188.23506774426272,178.08515468431472,196.1268617394187,188.23506774426272,188.23506774426272,-1.3803023533508216,-1.3803023533508216,-1.3803023533508216,-1.3803023533508216,-1.3803023533508216,-1.3803023533508216,0.0,0.0,0.0,186.8547653909119
239,2023-01-09,188.9316159062401,178.3661563684987,195.9517967711666,188.9316159062401,188.9316159062401,-2.0168434891674645,-2.0168434891674645,-2.0168434891674645,-2.0168434891674645,-2.0168434891674645,-2.0168434891674645,0.0,0.0,0.0,186.91477241707264
240,2023-01-10,189.16379862689922,179.10587872711713,196.51827182126766,189.16379862689922,189.16379862689922,-1.11183233664212,-1.11183233664212,-1.11183233664212,-1.11183233664212,-1.11183233664212,-1.11183233664212,0.0,0.0,0.0,188.0519662902571
241,2023-01-11,189.39598134755832,179.15038502146513,197.279498608615,189.39598134755832,189.39598134755832,-1.1516408624922054,-1.1516408624922054,-1.1516408624922054,-1.1516408624922054,-1.1516408624922054,-1.1516408624922054,0.0,0.0,0.0,188.24434048506612
242,2023-01-12,189.62816406821744,179.52356940649167,196.6187585505707,189.62816406821744,189.62816406821744,-1.5674611702370502,-1.5674611702370502,-1.5674611702370502,-1.5674611702370502,-1.5674611702370502,-1.5674611702370502,0.0,0.0,0.0,188.0607028979804
243,2023-01-13,189.86034678887657,179.3323214983305,196.90679983992666,189.86034678887657,189.86034678887657,-1.3803023533516503,-1.3803023533516503,-1.3803023533516503,-1.3803023533516503,-1.3803023533516503,-1.3803023533516503,0.0,0.0,0.0,188.48004443552492
244,2023-01-16,190.55689495085394,178.99004912954027,196.92712178917125,190.55689495085394,190.55689495085394,-2.0168434891538305,-2.0168434891538305,-2.0168434891538305,-2.0168434891538305,-2.0168434891538305,-2.0168434891538305,0.0,0.0,0.0,188.5400514617001
245,2023-01-17,190.78907767151307,180.94940433844505,198.1392311677498,190.78907767151307,190.78907767151307,-1.1118323366414236,-1.1118323366414236,-1.1118323366414236,-1.1118323366414236,-1.1118323366414236,-1.1118323366414236,0.0,0.0,0.0,189.67724533487166
246,2023-01-18,191.0212603921722,180.2216605131837,198.4622890366519,191.0212603921722,191.0212603921722,-1.1516408624920984,-1.1516408624920984,-1.1516408624920984,-1.1516408624920984,-1.1516408624920984,-1.1516408624920984,0.0,0.0,0.0,189.8696195296801
247,2023-01-19,191.25344311283132,181.62550986240515,198.28795129263136,191.25344311283132,191.25344311283132,-1.5674611702355505,-1.5674611702355505,-1.5674611702355505,-1.5674611702355505,-1.5674611702355505,-1.5674611702355505,0.0,0.0,0.0,189.68598194259576
248,2023-01-20,191.48562583349045,181.43979346554133,199.01978442062764,191.48562583349045,191.48562583349045,-1.3803023533475727,-1.3803023533475727,-1.3803023533475727,-1.3803023533475727,-1.3803023533475727,-1.3803023533475727,0.0,0.0,0.0,190.10532348014289
249,2023-01-21,191.71780855414954,186.6595060890395,204.10116210191077,191.71780855414954,191.71780855414954,3.6140400974449567,3.6140400974449567,3.6140400974449567,3.6140400974449567,3.6140400974449567,3.6140400974449567,0.0,0.0,0.0,195.3318486515945
250,2023-01-22,191.94999127480867,186.6449967504576,204.3226304294455,191.94999127480867,191.94999127480867,3.614040114443671,3.614040114443671,3.614040114443671,3.614040114443671,3.614040114443671,3.614040114443671,0.0,0.0,0.0,195.56403138925234
251,2023-01-23,192.1821739954678,181.9399411576621,199.12817475049272,192.1821739954678,192.18222750812257,-2.016843489160134,-2.016843489160134,-2.016843489160134,-2.016843489160134,-2.016843489160134,-2.016843489160134,0.0,0.0,0.0,190.16533050630767
252,2023-01-24,192.41435671612692,182.50581147268127,199.91891009055553,192.41395792099897,192.42020849091293,-1.1118323366407283,-1.1118323366407283,-1.1118323366407283,-1.1118323366407283,-1.1118323366407283,-1.1118323366407283,0.0,0.0,0.0,191.3025243794862
253,2023-01-25,192.64653943678604,182.5734360657455,200.00701860529279,192.63988356346545,192.66210290673322,-1.1516408624919916,-1.1516408624919916,-1.1516408624919916,-1.1516408624919916,-1.1516408624919916,-1.1516408624919916,0.0,0.0,0.0,191.49489857429404
254,2023-01-26,192.87872215744517,182.4727826678704,199.7327026794159,192.86177161685498,192.90560477997343,-1.567461170237576,-1.567461170237576,-1.567461170237576,-1.567461170237576,-1.567461170237576,-1.567461170237576,0.0,0.0,0.0,191.3112609872076
255,2023-01-27,193.11090487810432,182.6358762494573,201.1427887049111,193.07948430542956,193.1492539647804,-1.3803023533598007,-1.3803023533598007,-1.3803023533598007,-1.3803023533598007,-1.3803023533598007,-1.3803023533598007,0.0,0.0,0.0,191.7306025247445
256,2023-01-28,193.3430875987634,188.42398226407272,205.93818864560959,193.3004417618741,193.39865072786876,3.614040097437536,3.614040097437536,3.614040097437536,3.614040097437536,3.614040097437536,3.614040097437536,0.0,0.0,0.0,196.95712769620093
257,2023-01-29,193.57527031942254,188.89177034324007,206.1998634738574,193.5189763879598,193.64675895177135,3.61404011444642,3.61404011444642,3.61404011444642,3.61404011444642,3.61404011444642,3.61404011444642,0.0,0.0,0.0,197.18931043386897
258,2023-01-30,193.80745304008164,183.68381419112885,200.36826790108506,193.73209122007987,193.89729956368996,-2.01684348916023,-2.01684348916023,-2.01684348916023,-2.01684348916023,-2.01684348916023,-2.01684348916023,0.0,0.0,0.0,191.7906095509214
259,2023-01-31,194.03963576074077,183.99355415815822,201.8597210910404,193.94508746192048,194.14055376895539,-1.1118323366381926,-1.1118323366381926,-1.1118323366381926,-1.1118323366381926,-1.1118323366381926,-1.1118323366381926,0.0,0.0,0.0,192.92780342410256
260,2023-02-01,194.27181848139992,184.13930801008115,202.3553881576729,194.1572532477965,194.38903122180866,-1.1516408624906618,-1.1516408624906618,-1.1516408624906618,-1.1516408624906618,-1.1516408624906618,-1.1516408624906618,0.0,0.0,0.0,193.12017761890925
261,2023-02-02,194.50400120205904,184.0790643738536,201.55756576409487,194.36792875173836,194.63690110931384,-1.5674611702396015,-1.5674611702396015,-1.5674611702396015,-1.5674611702396015,-1.5674611702396015,-1.5674611702396015,0.0,0.0,0.0,192.93654003181945
262,2023-02-03,194.73618392271817,184.82004067496857,202.26058374436448,194.57625542504036,194.8960620423143,-1.3803023533557233,-1.3803023533557233,-1.3803023533557233,-1.3803023533557233,-1.3803023533557233,-1.3803023533557233,0.0,0.0,0.0,193.35588156936245
263,2023-02-04,194.9683666433773,189.23899946837315,208.12407758493046,194.78062157490646,195.15354675877046,3.6140400974441986,3.6140400974441986,3.6140400974441986,3.6140400974441986,3.6140400974441986,3.6140400974441986,0.0,0.0,0.0,198.58240674082148
264,2023-02-05,195.20054936403642,190.01112735963974,207.2510996071892,194.98397579828602,195.41015103226576,3.6140401144398253,3.6140401144398253,3.6140401144398253,3.6140401144398253,3.6140401144398253,3.6140401144398253,0.0,0.0,0.0,198.81458947847625
265,2023-02-06,195.43273208469554,184.88260072298436,202.37263436349593,195.1896228265727,195.67705561358503,-2.0168434891634295,-2.0168434891634295,-2.0168434891634295,-2.0168434891634295,-2.0168434891634295,-2.0168434891634295,0.0,0.0,0.0,193.41588859553212
266,2023-02-07,195.66491480535467,186.04269968213234,203.9989088797099,195.39556556142034,195.94574859469648,-1.1118323366452416,-1.1118323366452416,-1.1118323366452416,-1.1118323366452416,-1.1118323366452416,-1.1118323366452416,0.0,0.0,0.0,194.55308246870942
267,2023-02-08,195.89709752601377,186.0261625260717,203.70218970501276,195.59224576276597,196.2108384695525,-1.151640862492,-1.151640862492,-1.151640862492,-1.151640862492,-1.151640862492,-1.151640862492,0.0,0.0,0.0,194.74545666352176
268,2023-02-09,196.1292802466729,185.9008464070268,203.26754700383123,195.80376202557733,196.456708557914,-1.5674611702416268,-1.5674611702416268,-1.5674611702416268,-1.5674611702416268,-1.5674611702416268,-1.5674611702416268,0.0,0.0,0.0,194.56181907643128
269,2023-02-10,196.36146296733202,186.2405161130446,203.65776934332638,196.0134856838965,196.7035706111651,-1.380302353356552,-1.380302353356552,-1.380302353356552,-1.380302353356552,-1.380302353356552,-1.380302353356552,0.0,0.0,0.0,194.98116061397548
270,2023-02-11,196.59364568799114,190.95173600923363,209.137333241178,196.21571888874274,196.95966268586736,3.6140400974402294,3.6140400974402294,3.6140400974402294,3.6140400974402294,3.6140400974402294,3.6140400974402294,0.0,0.0,0.0,200.20768578543138
271,2023-02-12,196.82582840865027,191.52115576888244,209.23624868644688,196.405933436221,197.22013219478987,3.6140401144543493,3.6140401144543493,3.6140401144543493,3.6140401144543493,3.6140401144543493,3.6140401144543493,0.0,0.0,0.0,200.43986852310462
272,2023-02-13,197.05801112930934,185.8562381354676,204.7213195066384,196.60922745608346,197.4933995606825,-2.0168434891666287,-2.0168434891666287,-2.0168434891666287,-2.0168434891666287,-2.0168434891666287,-2.0168434891666287,0.0,0.0,0.0,195.0411676401427
273,2023-02-14,197.29019384996852,187.1065726281856,204.7976099920745,196.81031152120622,197.76269366210542,-1.1118323366436262,-1.1118323366436262,-1.1118323366436262,-1.1118323366436262,-1.1118323366436262,-1.1118323366436262,0.0,0.0,0.0,196.1783615133249
274,2023-02-15,197.52237657062759,187.75256445992846,205.71256803817158,197.01404933519217,198.02649170823454,-1.1516408624904475,-1.1516408624904475,-1.1516408624904475,-1.1516408624904475,-1.1516408624904475,-1.1516408624904475,0.0,0.0,0.0,196.37073570813715
275,2023-02-16,197.75455929128677,187.55394524185576,205.31013040200932,197.2151900436908,198.29690409434406,-1.5674611702401273,-1.5674611702401273,-1.5674611702401273,-1.5674611702401273,-1.5674611702401273,-1.5674611702401273,0.0,0.0,0.0,196.18709812104663
276,2023-02-17,197.98674201194584,187.03663826562683,205.65241766508518,197.41341147848848,198.56860525028313,-1.3803023533475676,-1.3803023533475676,-1.3803023533475676,-1.3803023533475676,-1.3803023533475676,-1.3803023533475676,0.0,0.0,0.0,196.60643965859828
277,2023-02-18,198.218924732605,193.12623738500548,210.50126205077433,197.6069526773615,198.8521632973114,3.614040097446893,3.614040097446893,3.614040097446893,3.614040097446893,3.614040097446893,3.614040097446893,0.0,0.0,0.0,201.83296483005188
278,2023-02-19,198.4511074532641,192.79114122115982,210.33948106074328,197.80324427101647,199.11698367554143,3.6140401144524263,3.6140401144524263,3.6140401144524263,3.6140401144524263,3.6140401144524263,3.6140401144524263,0.0,0.0,0.0,202.0651475677165
